,Brand,Model,ModelVersion,Price,Carrosserie,État,Portes,Version pays,Kilométrage,Année,Puissance kW (CH),Transmission,Vitesses,Carburant,Couleur extérieure,Accoudoir,Assistant de démarrage en côte,Capteurs d'aide au stationnement arrière,Capteurs d'aide au stationnement avant,Climatisation,Climatisation automatique,Detecteur de lumiere,Detecteur de pluie,Regulateur de vitesse,Rétroviseurs lateraux electriques,Sieges electriques,Start/Stop automatique,Système de navigation,Vitres electriques,Volant en cuir,Volant multifonctions,Véhicule non fumeur,Sellerie cuir,MP3,Radio,Soundsystem,"Jantes alliage (13"")",Feux anti-brouillard,Sièges sport,Suspension sport,Rétroviseurs latéraux électriques,Sièges arrières 1/3 - 2/3,CD,Ordinateur de bord,ABS,Direction assistée,Verrouillage centralisé avec télécommande,"Jantes alliage (15"")",Pack Sport,Vitres électriques,Airbag avant,Airbag conducteur,Airbag passager,Verrouillage centralisé,"Climatisation automatique, bi-zone",Détecteur de lumière,Détecteur de pluie,Pare-brise chauffant,Radar de recul,Régulateur de vitesse,Sièges chauffants,Sièges électriques,Toit ouvrant,Toit panoramique,Vitres teintées,ESP,Attache remorque,"Jantes alliage (16"")",Pneus été,Airbag arrière,Airbags latéraux,Isofix,Phares de jour,Verrouillage centralisé sans clé,Anti-démarrage,Phares au Xénon,Jantes alliage,Système de nettoyage des phares,Siège à réglage lombaire,Anti-patinage,Phares directionnels,Jantes acier,Roue de secours,Roue de urgence,Radio numérique,Siège passager repliable,Dispositif mains libres,Alarme,LED phare de jour,Frein de stationnement électronique,Kit de dépannage,Pneus tout temps saisons,Affichage tête haute,USB,Pneus neige,Bluetooth,Assistant feux de route,Feux de route non éblouissants,Limiteur de vitesse,Phares au LED,Système d'appel d'urgence,Système de contrôle de la pression pneus,Système de détection de la somnolence,Catalyseur,Commande vocale,"Jantes alliage (17"")",Prolongateur d'autonomie,Rétroviseur intérieur anti-éblouissement automatique,Séparateur pour coffre,Chauffage auxiliaire,Sièges ventilés,Écran multifonction entièrement numérique,Alerte de franchissement involontaire de lignes,Caméra d'aide au stationnement,Hayon arrière électrique,Hotspot Wi-Fi,Sièges massants,Suspension pneumatique,Volant chauffant,Chargeur smartphone à induction,Assistant au freinage d'urgence,Assistant de vision nocturne,Avertisseur d'angle mort,Détection des panneaux routiers,Régulateur de distance,Système d'avertissement de distance,Ecran tactile,Éclairage d'ambiance,360° caméra,Android Auto,Apple CarPlay,Streaming audio intégré,Porte coulissante droite,Système d'aide au stationnement automatique,Porte-bagages,Phares Full LED,"Jantes alliage (19"")",Pack hiver,Palettes de changement de vitesses,Porte coulissante gauche,Compatible E-10,Cloison de cabine,Kit fumeur,Phares bi-xénon,Phares laser,"Jantes alliage (18"")","Climatisation automatique, 4 zones",Déflecteur,Coupe vent (pour cabriolet),Réglage électrique du siège arrière,"Jantes alliage (21"")",Trappe à ski,"Jantes alliage (20"")",Fonction TV,"Jantes alliage (22"")","Climatisation automatique, 3 zones",Porte coulissante,Tuning,Volant à droite,Fonctionne au biodiesel,"Jantes alliage (23"")",Auvent,Equipement handicapé,"Jantes alliage (14"")"
2094,Volkswagen ,Highline 1.5 TSI 6-Gang,Touran,382701.0,Monospace,Neuf,5,Union européenne,1 km,N/A,110 kW (150 CH),Boîte manuelle,6,Essence 91 (Filtre à particules),Gris,True,True,True,True,False,False,False,False,False,False,False,True,True,False,True,True,N/A,,,True,,,,,,True,,,True,True,True,,,,True,,True,True,,,True,True,,True,True,True,,,,True,True,,,True,,True,True,True,True,True,,,True,True,,,,,,True,,True,True,True,,,,,True,,True,,,,True,,True,True,,,True,,True,,,,,,True,,,,,,,,,,,True,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2095,Volkswagen ,R-Line,T-Roc,421161.0,SUV/4x4/Pick-Up,Neuf,5,N/A,10 km,N/A,110 kW (150 CH),Boîte automatique,7,Essence,Noir,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,Oui,,True,True,,,,True,,True,,,True,True,True,,,True,,True,True,True,True,True,True,True,,True,True,True,,True,True,True,True,,,True,,True,True,,True,True,,True,,True,True,True,,,,True,,True,True,True,True,,,,True,,True,True,,,True,True,True,,,,,,True,,,,True,True,True,,True,,,True,,True,,,,,,True,True,,True,True,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2096,Volkswagen ,R-Line,T-Roc,420781.0,SUV/4x4/Pick-Up,Neuf,5,N/A,10 km,N/A,110 kW (150 CH),Boîte automatique,7,Essence,Gris,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,Oui,True,True,True,,,,True,,True,,,True,True,True,,,True,,True,True,True,True,True,True,True,,True,True,True,,,,True,True,,,True,,True,True,,True,True,,True,,,True,True,,,,True,,True,True,True,True,,,,True,,True,True,,,True,True,True,,,,,,,,,,True,True,True,,True,,,True,,True,,,,,,True,True,,True,True,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2097,Volkswagen ,R-Line,Golf,378651.0,Berline,Démonstration,5,N/A,10 km,N/A,110 kW (150 CH),Boîte automatique,7,Diesel,Gris,False,False,True,True,True,True,False,False,False,False,False,True,True,False,True,True,Oui,,True,True,,,,True,,True,,,True,True,True,,,True,,True,True,True,True,,True,True,,True,,True,,,,True,True,True,,True,,True,True,,True,True,,True,,True,True,True,,True,,True,,True,True,True,True,,,,True,,True,True,,,True,True,True,,,,,,True,,,,True,True,True,,True,,,True,True,True,,True,True,,,True,True,,True,True,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,
2098,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2099,Volkswagen ,R-Line,Golf,359271.0,Berline,Neuf,5,N/A,10 km,N/A,110 kW (150 CH),Boîte automatique,7,Diesel,Argent,True,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,Oui,,,True,,,,True,,True,,,True,True,True,,,True,,True,True,True,True,,True,,,True,,True,,,,True,True,,,True,,True,True,,,True,,True,,True,True,True,,True,,True,,True,,True,True,,,,True,,True,True,,,True,True,True,,,,,,True,,,,True,True,True,,True,,,True,,True,,,True,,,True,True,,True,True,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,
2100,Volkswagen ,R-Line,Golf,355681.0,Berline,Neuf,5,N/A,10 km,N/A,110 kW (150 CH),Boîte automatique,7,Diesel,Rouge,True,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,Oui,,,True,,,,True,,True,,,True,True,True,,,True,,True,True,True,True,,True,,,True,,True,,,,True,True,,,True,,True,True,,,True,,True,,True,True,True,,True,,True,,True,,True,True,,,,True,,True,True,,,True,True,True,,,,,,True,,,,True,True,True,,True,,,True,,True,,,True,,,True,True,,True,True,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,
2101,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2102,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2103,Volkswagen ,R-Line,Golf,359271.0,Berline,Neuf,5,N/A,10 km,N/A,110 kW (150 CH),Boîte automatique,7,Diesel,Noir,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,Oui,,,True,,,,True,,True,,,True,True,True,,,True,,True,True,True,True,,True,,,True,,True,,,,True,True,,,True,,True,True,,,,,True,,True,True,True,,True,,True,,True,,True,True,,,,True,,True,True,,,True,True,True,,,,,,,,,,True,True,True,,True,,,True,,True,,,True,,,True,True,,True,True,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,
2104,Volkswagen ,R-Line,Golf,359271.0,Berline,Neuf,5,N/A,10 km,N/A,110 kW (150 CH),Boîte automatique,7,Diesel,Bleu,True,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,Oui,,,True,,,,True,,True,,,True,True,True,,,True,,True,True,True,True,,True,,,True,,True,,,,True,True,,,True,,True,True,,,True,,True,,True,True,True,,True,,True,,True,,True,True,,,,True,,True,True,,,True,True,True,,,,,,True,,,,True,True,True,,True,,,True,,True,,,True,,,True,True,,True,True,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,
2105,Volkswagen ,2.0 gti clubsport dsg7,Golf,47290.0,Berline,Neuf,5,N/A,10 km,N/A,224 kW (305 CH),Boîte automatique,N/A,Essence,N/A,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,N/A,,,,,,,,,,,,,True,,,,,,,True,,True,,,,,True,,,,,,,,,,,,,,,,,,True,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106,Volkswagen ,2.0 gti clubsport dsg7,Golf,48690.0,Berline,Neuf,5,N/A,10 km,N/A,224 kW (305 CH),Boîte automatique,N/A,Essence,N/A,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,N/A,,,,,,,,,True,,,True,True,True,,,,True,,True,,True,,,,,True,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2107,Volkswagen ,R-Line,T-Roc,429401.0,SUV/4x4/Pick-Up,Neuf,5,N/A,10 km,N/A,110 kW (150 CH),Boîte automatique,7,Diesel,Rouge,True,False,True,True,True,False,False,False,False,False,False,True,True,False,True,True,Oui,,True,True,True,,,True,,True,,,True,True,True,,,True,,True,True,True,True,True,True,True,,True,,True,,,,True,True,,,True,,True,True,,,True,,True,,,True,True,,True,,True,,True,True,True,True,,,,True,,True,True,,,True,True,True,,,,,,True,,,,True,True,True,True,True,,,True,,True,,True,True,,,True,,,True,True,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2108,Volkswagen ,R-Line,T-Roc,421171.0,SUV/4x4/Pick-Up,Neuf,5,N/A,10 km,N/A,110 kW (150 CH),Boîte automatique,7,Essence,Rouge,True,False,True,True,True,False,False,False,False,False,False,True,True,False,True,True,Oui,,True,True,True,,,True,,True,,,True,True,True,,,True,,True,True,True,True,True,True,True,,True,True,True,,True,True,True,True,,,True,,True,True,,True,True,,True,,,True,True,,True,,True,,True,True,True,True,,,,True,,True,True,,,True,True,True,,,,,,True,,,,True,True,True,True,True,,,,True,True,,True,True,,,True,,,True,True,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2109,Volkswagen ,Style,T-Roc,373521.0,SUV/4x4/Pick-Up,Neuf,5,N/A,10 km,N/A,110 kW (150 CH),Boîte automatique,7,Diesel,Gris,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,Oui,,True,True,,,,,,True,,,True,True,True,,,,,True,True,True,True,True,True,True,,True,,True,,,,True,True,,,True,,True,True,,,True,,True,,,True,True,,,,True,,True,,True,True,,,,True,,True,True,,,True,True,True,,,,,,,,,,True,True,True,,True,,,,,True,,True,True,,,True,,,True,True,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2110,Volkswagen ,Style,T-Roc,370071.0,SUV/4x4/Pick-Up,Neuf,5,N/A,10 km,N/A,110 kW (150 CH),Boîte automatique,7,Diesel,Blanc,True,False,True,True,True,False,False,False,False,False,False,True,True,False,True,True,Oui,,True,True,,,,,,True,,,True,True,True,,,,,True,True,True,True,True,True,True,,True,,True,,,,True,True,,,True,,True,True,,,True,,True,,,True,,,,,True,,True,,True,True,,,,True,,True,True,,,True,True,True,,,,,,,,,,True,True,True,,True,,,,,True,,True,True,,,True,,,True,True,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2111,Volkswagen ,R-Line,T-Roc,356781.0,SUV/4x4/Pick-Up,Neuf,5,N/A,10 km,N/A,110 kW (150 CH),Boîte automatique,7,Essence,Argent,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,Oui,,True,True,,,,,,True,,,True,True,True,,,True,,True,True,True,True,True,True,True,,True,,True,,,,True,True,,,,,True,True,,,True,,True,,,True,True,,,,True,,True,,True,True,,True,,True,,True,True,,,True,True,True,,,,,,,,,,True,True,True,,True,,,,,True,,True,True,,,True,,,True,True,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2112,Volkswagen ,Style,T-Roc,373521.0,SUV/4x4/Pick-Up,Neuf,5,N/A,10 km,N/A,110 kW (150 CH),Boîte automatique,7,Diesel,Argent,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,Oui,,True,True,,,,,,True,,,True,True,True,,,,,True,True,True,True,True,True,True,,True,,True,,,,True,True,,,True,,True,True,,,True,,True,,,True,True,,,,True,,True,,True,True,,,,True,,True,,,,True,True,True,,,,,,True,,,,True,True,True,,True,,,,,True,,True,True,,,True,,,True,True,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2113,Volkswagen ,Style,T-Roc,396831.0,SUV/4x4/Pick-Up,Neuf,5,N/A,10 km,N/A,110 kW (150 CH),Boîte automatique,7,Diesel,Noir,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,Oui,,True,True,,,,,,True,,,True,True,True,,,,,True,True,True,True,True,True,True,,True,,True,,,,True,True,,,True,,True,True,,True,True,,True,,True,True,True,,,,True,,True,True,True,True,,,,True,,True,True,,,True,True,True,,,,,,True,,,,True,True,True,True,True,,,,,True,,True,True,,,True,True,,True,True,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2114,Volkswagen ,R-Line,T-Roc,422421.0,SUV/4x4/Pick-Up,Neuf,5,N/A,10 km,N/A,110 kW (150 CH),Boîte automatique,7,Diesel,Gris,True,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,Oui,,True,True,True,,,True,,True,,,True,True,True,,,True,,True,True,True,True,True,True,True,,True,True,True,,,,True,True,,,True,,True,True,,True,True,,True,,True,True,True,,,,True,,True,True,True,True,,,,True,,True,True,,,True,True,True,,,,,,True,,,,True,True,True,True,True,,,True,,True,,True,True,,,True,,,True,True,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2115,Volkswagen ,SB R-Line,Arteon,550811.0,Break,Démonstration,5,N/A,10 km,N/A,147 kW (200 CH),Boîte automatique,7,Diesel,Argent,True,True,True,True,True,True,False,False,False,False,False,True,True,False,True,True,Oui,,True,True,True,,,True,,True,,True,True,True,True,,,,,True,True,True,True,,True,True,,True,True,True,True,,True,True,True,,,True,,True,True,True,True,,,True,,,True,,,,,True,,,True,True,True,,,,True,,True,True,,,True,True,True,True,,,,,True,,,,,True,True,True,True,,,True,,True,,True,True,,,True,True,,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2116,Volkswagen ,Style,T-Roc,401201.0,SUV/4x4/Pick-Up,Démonstration,5,N/A,10 km,N/A,110 kW (150 CH),Boîte automatique,7,Diesel,Blanc,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,Oui,,,True,,,,,,True,,,True,True,True,,,,,True,True,True,True,True,True,True,,True,,True,,,,True,True,,,True,,True,True,,True,,,True,,,True,True,,,,True,,True,True,,True,,,,True,,True,True,,,True,True,True,True,,,,,,,,,True,True,True,True,True,,,,,True,,True,True,,,True,True,,True,True,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2117,Volkswagen ,R-Line,T-Roc,423361.0,SUV/4x4/Pick-Up,Neuf,5,N/A,10 km,N/A,110 kW (150 CH),Boîte automatique,7,Diesel,Argent,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,Oui,,True,True,True,,,True,,True,,,True,True,True,,,True,,True,True,True,True,True,True,True,,True,,True,,,,True,True,,,True,,True,True,,True,True,,True,,,True,True,,True,,True,,True,True,True,True,,,,True,,True,True,,,True,True,True,,,,,,True,,,,True,True,True,True,True,,,True,,True,,True,True,,,True,True,,True,True,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2118,Volkswagen ,SB R-Line,Arteon,555921.0,Break,Neuf,5,N/A,10 km,N/A,147 kW (200 CH),Boîte automatique,7,Diesel,Bleu,True,False,True,True,True,False,False,False,False,False,False,True,True,False,True,True,Oui,,True,True,True,,,True,True,True,,True,True,True,True,,,True,,True,True,True,True,,True,True,,True,True,True,True,True,True,True,True,True,,True,,True,True,,True,True,,True,,True,True,True,,,,True,,True,True,True,True,,,,True,,True,True,,,True,True,True,,,,,,True,,,,True,True,True,True,True,,,True,,True,,True,True,,,True,True,,True,True,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2119,Volkswagen ,Highline,Touran,521981.0,Monospace,Neuf,5,N/A,10 km,N/A,110 kW (150 CH),Boîte automatique,7,Diesel,Noir,True,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,Oui,,True,True,,,True,,,True,,,True,True,True,,,True,,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,,,True,,True,True,,True,True,,True,,True,True,,,,,True,,True,True,True,True,,,,True,,True,True,,,True,True,True,,,,,,True,,,,True,True,True,True,True,,,True,,True,,True,True,,,True,True,,True,True,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2120,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2121,Volkswagen ,R-Line,Arteon,539161.0,Berline,Démonstration,5,N/A,10 km,N/A,147 kW (200 CH),Boîte automatique,7,Diesel,Bleu,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,Oui,,True,True,,,,True,,True,,True,True,True,True,,,True,,True,True,True,True,True,True,True,,True,True,True,,True,True,True,True,True,,True,,True,True,,True,True,,True,,,True,,,,,True,,True,True,,True,,,,True,,True,True,,,True,True,True,,,,,,,,,,True,True,True,,True,,,True,,True,,True,,,,True,True,,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2122,Volkswagen ,Style,Taigo,286001.0,SUV/4x4/Pick-Up,Démonstration,5,N/A,14 800 km,04/2022,81 kW (110 CH),Boîte automatique,7,Essence,Vert,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,Oui,,True,True,True,,True,True,,True,,,True,True,True,,,,,True,True,True,True,True,True,True,,True,True,True,,,,True,True,,,True,,True,True,,True,True,,True,,,True,True,,True,,True,,True,True,True,,,,,True,,True,True,,,True,True,True,True,,,,,,,,,True,True,True,,True,,,,True,True,,True,,,,True,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2123,Volkswagen ,Style,T-Roc,370651.0,SUV/4x4/Pick-Up,Neuf,5,N/A,10 km,N/A,110 kW (150 CH),Boîte automatique,7,Essence,Argent,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,Oui,,True,True,,,,,,True,,,True,True,True,,,,,True,True,True,True,True,True,True,,True,True,True,,,,True,True,,,True,,True,True,,True,True,,True,,True,True,True,,,,True,,True,True,True,True,,,,True,,True,True,,,True,True,True,,,,,,,,,,True,True,True,True,True,True,,,,True,,True,True,,,True,True,,True,True,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2124,Volkswagen ,R-Line,T-Roc,434971.0,SUV/4x4/Pick-Up,Neuf,5,N/A,10 km,N/A,110 kW (150 CH),Boîte automatique,7,Diesel,Blanc,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,Oui,,True,True,True,,,True,,True,,,True,True,True,,,True,,True,True,True,True,True,True,True,,True,True,True,,,,True,True,,,True,,True,True,,True,True,,True,,True,True,True,,True,,True,,True,True,True,True,,,,True,,True,True,,,True,True,True,,,,,,,,,,True,True,True,True,True,,,True,,True,,True,True,,,True,True,,True,True,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2125,Volkswagen ,R-Line,T-Roc,406861.0,SUV/4x4/Pick-Up,Neuf,5,N/A,10 km,N/A,110 kW (150 CH),Boîte automatique,7,Essence,Blanc,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,Oui,,True,True,,,,True,True,True,,,True,True,True,,,True,,True,True,True,True,True,True,True,,True,True,True,,,,True,True,,,True,,True,True,,True,True,,True,,True,True,True,,,,True,,True,True,,True,,,,True,,True,True,,,True,True,True,,,,,,True,,,,True,True,True,True,True,,,,True,True,,True,True,,,True,True,,True,True,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2126,Volkswagen ,Alltrack,Golf Variant,508531.0,Break,Neuf,5,N/A,10 km,N/A,147 kW (200 CH),Boîte automatique,7,Diesel,Gris,True,False,True,True,True,False,False,False,False,False,False,True,True,False,True,True,Oui,,,True,,,True,,,True,,,True,True,True,,,,,True,True,True,True,,True,True,,True,True,True,,True,True,True,True,True,,True,,True,True,,True,True,,True,,,True,True,,True,,True,,True,True,True,True,,,,True,,True,True,,,True,True,True,,,,,,True,,,,True,True,True,True,True,,,True,True,True,,True,True,,,True,True,,True,True,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,
2127,Volkswagen ,R-Line,Polo,314941.0,Berline,Neuf,5,N/A,10 km,N/A,81 kW (110 CH),Boîte automatique,7,Essence,Mauve,True,True,True,True,True,True,False,False,False,False,False,True,True,False,True,True,Oui,,,True,True,,True,True,True,True,,,,True,True,,,True,,True,True,True,True,,True,True,,True,True,True,,,,True,True,,,True,,True,True,,,True,,True,,,True,,,True,,True,,True,True,True,,,,,True,,True,True,,,True,True,True,True,,,,,,,,,True,,True,,True,,,,True,True,,,True,,,True,True,,True,True,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2128,Volkswagen ,R-Line,T-Roc,456001.0,Cabriolet,Neuf,2,N/A,10 km,N/A,110 kW (150 CH),Boîte automatique,7,Essence,Blanc,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,Oui,True,True,True,True,,True,True,,True,,,True,True,True,,,True,,True,True,True,True,True,True,True,,True,,True,,,,,True,,,True,,True,True,,True,True,,True,,,True,True,,True,,True,,True,True,True,True,,,,True,,True,True,,,True,True,True,True,,,,,True,,,,True,True,True,,True,,,,True,True,,True,True,,,True,True,,True,True,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2129,Volkswagen ,R-Line,T-Roc,445301.0,Cabriolet,Neuf,2,N/A,10 km,N/A,110 kW (150 CH),Boîte automatique,7,Essence,Noir,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,Oui,True,True,True,True,,True,True,,True,,,True,True,True,,,True,,True,True,True,True,True,True,True,,True,,True,,,,,True,,,True,,True,True,,True,True,,True,,,True,True,,True,,True,,True,True,True,True,,,,True,,True,True,,,True,True,True,,,,,,True,,,,True,True,True,,True,,,,True,True,,True,,,,True,True,,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2130,Volkswagen ,R-Line,T-Roc,434301.0,Cabriolet,Neuf,2,N/A,10 km,N/A,110 kW (150 CH),Boîte automatique,7,Essence,Noir,True,False,True,True,False,False,False,False,False,False,False,True,True,False,True,True,Oui,,True,True,True,,True,True,,True,,,True,True,True,,,True,,True,True,True,True,True,True,True,,True,,True,,,,,True,True,,True,,True,True,,True,True,,True,,,True,True,,True,,True,,True,True,True,True,,,,True,,True,True,,,True,True,True,,,,,,True,,,,True,True,True,,True,,,,True,True,,True,True,,,True,True,,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2131,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2132,Mercedes-Benz ,SE Auto.,280,15900.0,Berline,Ancêtre,4,N/A,99 000 km,11/1975,136 kW (185 CH),Boîte automatique,N/A,Essence,Rouge,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2133,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2134,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2135,Mercedes-Benz ,N/A,260,22900.0,Berline,Occasion,5,N/A,44 580 km,01/1992,118 kW (160 CH),Boîte automatique,N/A,Essence,Blanc,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Oui,,,,,,,,,,,,,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2136,Mercedes-Benz ,N/A,SL 320,22000.0,Cabriolet,Occasion,2,N/A,150 000 km,08/1994,170 kW (231 CH),Boîte automatique,5,Essence,Noir,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,N/A,,,,,,,,,True,,,,True,True,,,,True,,True,True,True,,,,,,True,,,,,,,,,,,,,,,True,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
