make,model,version,price,fuel,year,kms,power,doors,shift,color,photos,is_professional,province,make_number,model_number,model_numberdos,make_model_ref,combustible_int,provincia_numero,cambio_int,prof_int,color_limpio,color_numero,km_0,km_0_int
VOLKSWAGEN,Golf,VOLKSWAGEN Golf GTI Performance 2.0 TSI 180kW245CV DSG 5p.,23999,Gasolina,2018.0,105000,245.0,5,Automático,Negro,13,False,Madrid,38,471,17,3817,1,29,1,0,Negro,526,False,0
DS,DS 3 Crossback E-Tense,DS DS 3 Crossback ETense 50 kWh Performance Line Auto 5p.,38102,Eléctrico,2021.0,1,136.0,5,Automático,Gris / Plata,4,True,Barcelona,55,774,7,5507,6,7,1,1,Gris / Plata,412,True,1
AUDI,A4,AUDI A4 Advanced 35 TFSI 110kW 150CV S tronic 4p.,22300,Gasolina,2019.0,50679,150.0,4,Automático,Negro (A2A2 Negro Brillante),37,True,Madrid,49,525,9,4909,1,29,1,1,Negro,526,False,0
BMW,Serie 3,BMW Serie 3 M3 2p.,33000,Gasolina,2009.0,80000,420.0,2,Automático,Negro,13,False,Madrid,50,508,2,5002,1,29,1,0,Negro,526,False,0
MERCEDES-BENZ,Vito,MERCEDES-BENZ Vito 114 CDI Tourer Pro Larga,28919,Diésel,2019.0,51285,136.0,4,Automático,Azul,20,True,Vizcaya,56,589,21,5621,0,47,1,1,Azul,234,False,0
MERCEDES-BENZ,Clase CLA,MERCEDES-BENZ Clase CLA CLA 180 4p.,27500,Gasolina,2018.0,27206,122.0,4,Automático,Blanco,8,True,Almería,56,673,28,5628,1,3,1,1,Blanco,282,False,0
JEEP,Grand Cherokee,JEEP Grand Cherokee 3.0 V6 Diesel Limited 190 CV E6 5p.,31500,Diésel,2016.0,58000,190.0,5,Automático,Negro,25,True,Cantabria,53,644,5,5305,0,9,1,1,Negro,526,False,0
MERCEDES-BENZ,Clase GLC,MERCEDES-BENZ Clase GLC MercedesAMG GLC 43 4MATIC 5p.,49990,Gasolina,2016.0,68000,367.0,5,Automático,Blanco,23,True,Cantabria,56,795,35,5635,1,9,1,1,Blanco,282,False,0
SEAT,León,SEAT Leon SP 1.4 eHybrid DSG SS FR 5p.,29900,Híbrido enchufable,2020.0,17,204.0,5,Automático,S7S7 Gris Magnetic (metalizado),14,True,Málaga,27,467,12,2712,5,32,1,1,S7S7 Gris Magnetic,629,True,1
BMW,Serie 6,BMW Serie 6 M6 Gran Coupe 4p.,65990,Gasolina,2015.0,28000,560.0,4,Automático,Negro,47,True,Madrid,50,726,13,5013,1,29,1,1,Negro,526,False,0
PORSCHE,Macan,PORSCHE Macan Macan S 5p.,101900,Gasolina,2021.0,10,354.0,5,Automático,Negro,19,True,Barcelona,67,825,7,6707,1,7,1,1,Negro,526,True,1
BMW,X1,BMW X1 sDrive18d Business 5p.,26000,Diésel,2017.0,77990,150.0,5,Automático,C10 Mediterranblau (metalizado),4,True,Barcelona,50,637,8,5008,0,7,1,1,C10 Mediterranblau,315,False,0
VOLVO,XC90,VOLVO XC90 2.0 D5 AWD Momentum Auto 5p.,30500,Diésel,2017.0,142292,235.0,5,Automático,Negro,13,True,Barcelona,51,747,18,5118,0,7,1,1,Negro,526,False,0
PORSCHE,Macan,PORSCHE Macan Turbo 5p.,77499,Gasolina,2018.0,34000,400.0,5,Automático,Negro,48,True,Madrid,67,825,7,6707,1,29,1,1,Negro,526,False,0
PEUGEOT,e-2008,PEUGEOT e2008 Electrico GT 5p.,29990,Eléctrico,2020.0,12312,136.0,5,Automático,Azul (Azul eléctrico),42,True,Madrid,29,743,41,2941,6,29,1,1,Azul,234,False,0
AUDI,A4 Allroad Quattro,AUDI A4 Allroad Quattro 2.0 TDI 140kW 190CV quattro S tronic 5p.,24139,Diésel,2018.0,165652,190.0,5,Automático,Negro,36,True,Valencia,49,667,15,4915,0,45,1,1,Negro,526,False,0
PORSCHE,Cayenne,PORSCHE Cayenne 3.0 TD Tiptronic 5p.,33000,Diésel,2014.0,125000,245.0,5,Automático,Rojo,7,False,Asturias,67,797,5,6705,0,4,1,0,Rojo,612,False,0
HYUNDAI,Kona,HYUNDAI Kona EV 150kW Style 2C 5p.,40600,Eléctrico,2020.0,4000,204.0,5,Automático,Blanco,15,True,Cantabria,35,654,29,3529,6,9,1,1,Blanco,282,True,1
OPEL,Corsa-e,OPEL Corsae 100kW 136CV Elegancee 5p.,31400,Eléctrico,2020.0,2000,136.0,5,Automático,Naranja (Techo Negro),6,True,Barcelona,23,706,33,2333,6,7,1,1,Naranja,523,True,1
BMW,Serie 3,BMW Serie 3 M3 2p.,28990,Gasolina,2010.0,125000,420.0,2,Automático,Azul,23,True,Vizcaya,50,508,2,5002,1,47,1,1,Azul,234,False,0
AUDI,A3,AUDI A3 Cabrio S line 35 TFSI 110kW S tronic 2p.,33890,Gasolina,2019.0,14725,150.0,2,Automático,Negro (Brillante),37,True,Madrid,49,542,10,4910,1,29,1,1,Negro,526,False,0
VOLKSWAGEN,Golf,VOLKSWAGEN Golf GTD 2.0 TDI 135kW 184CV DSG 5p.,30900,Diésel,2019.0,13480,184.0,5,Automático,Blanco (0Q0Q Blanco Puro),17,True,Madrid,38,471,17,3817,0,29,1,1,Blanco,282,False,0
LAND-ROVER,Discovery Sport,LAND-ROVER Discovery Sport 2.0L eD4 150CV 4x2 HSE 5p.,22500,Diésel,2016.0,61233,150.0,5,Automático,Gris / Plata,11,True,Alicante,62,729,5,6205,0,2,1,1,Gris / Plata,412,False,0
PEUGEOT,2008,PEUGEOT 2008 Allure Puretech 130 SS BVM6 5p.,22990,Gasolina,2020.0,8058,130.0,5,Manual,Blanco,15,True,Madrid,29,502,33,2933,1,29,0,1,Blanco,282,True,1
MERCEDES-BENZ,Clase GLA,MERCEDES-BENZ Clase GLA GLA 200 CDI AMG Line 5p.,24990,Diésel,2015.0,77000,136.0,5,Automático,Gris / Plata (montaña),20,True,Vizcaya,56,676,29,5629,0,47,1,1,Gris / Plata,412,False,0
BMW,X5,BMW X5 xDrive25D 5p.,27600,Diésel,2015.0,187000,218.0,5,Automático,Gris / Plata,13,False,León,50,720,12,5012,0,26,1,0,Gris / Plata,412,False,0
KIA,Sportage,KIA Sportage 1.6 CRDi 100kW GT Line Xtreme DCT 4x2 5p.,27500,Diésel,2019.0,50561,136.0,5,Manual,Dark Penta Metal (H8G),34,True,A Coruña,40,540,16,4016,0,0,0,1,Dark Penta Metal,357,False,0
HYUNDAI,Kona,HYUNDAI Kona EV 150kW Style 5p.,39900,Eléctrico,2020.0,10398,204.0,5,Automático,Amarillo,38,True,Badajoz,35,654,29,3529,6,5,1,1,Amarillo,230,False,0
ASTON MARTIN,DB9,ASTON MARTIN DB9 5.9 Coupe Touchtronic 2 2p.,54900,Gasolina,2006.0,25000,450.0,2,Automático,Gris / Plata,23,True,Barcelona,69,829,2,6902,1,7,1,1,Gris / Plata,412,False,0
MERCEDES-BENZ,Clase A,MERCEDES-BENZ Clase A A 180 d 5p.,27500,Diésel,2019.0,24808,116.0,5,Automático,Gris / Plata (Gris Montaña),25,True,Málaga,56,660,26,5626,0,32,1,1,Gris / Plata,412,False,0
MERCEDES-BENZ,Clase A,MERCEDES-BENZ Clase A MercedesAMG A 45 S 4MATIC 5p.,71900,Gasolina,2020.0,9800,421.0,5,Automático,Negro (AMG),21,True,Valencia,56,660,26,5626,1,45,1,1,Negro,526,True,1
VOLKSWAGEN,Tiguan,VOLKSWAGEN Tiguan Advance 2.0 TDI 110kW 150CV DSG 5p.,34900,Diésel,2019.0,16926,150.0,5,Automático,Blanco (BLANCO PURO),35,True,Álava,38,649,29,3829,0,50,1,1,Blanco,282,False,0
MERCEDES-BENZ,Clase E,MERCEDES-BENZ Clase E MercedesAMG E 43 4MATIC Estate 5p.,69395,Gasolina,2018.0,10000,401.0,5,Automático,Gris / Plata (Gris),19,True,Madrid,56,661,27,5627,1,29,1,1,Gris / Plata,412,False,0
KIA,Optima PHEV,KIA Optima PHEV 2.0 GDi Hibrido Enchufable 151kW 205CV 4p.,39900,Híbrido enchufable,2020.0,5,205.0,4,Automático,Blanco,10,True,Barcelona,40,784,30,4030,5,7,1,1,Blanco,282,True,1
NISSAN,X-TRAIL,NISSAN XTRAIL 5P DIGT 120 kW 160 CV E6D DCT NCONN. 5p.,34999,Gasolina,2021.0,1,160.0,5,Automático,Gris / Plata,8,True,Barcelona,37,623,41,3741,1,7,1,1,Gris / Plata,412,True,1
JEEP,Compass,JEEP Compass 1.3 Gse T4 96kW130CV Night Eag. MT FWD 5p.,28690,Gasolina,2020.0,1,130.0,5,Manual,Blanco (BLANCO ALPINE / 1N),15,True,Madrid,53,688,6,5306,1,29,0,1,Blanco,282,True,1
BMW,Serie 3,BMW Serie 3 M3 4p.,55000,Gasolina,2015.0,50000,431.0,4,Automático,Azul,16,False,Sevilla,50,508,2,5002,1,39,1,0,Azul,234,False,0
BMW,Serie 7,BMW Serie 7 730DA 4p.,56000,Diésel,2017.0,24118,265.0,4,Automático,475 Saphirschwarz (metalizado),10,True,Navarra,50,744,16,5016,0,33,1,1,475 Saphirschwarz,111,False,0
LAND-ROVER,Range Rover Sport,LAND-ROVER Range Rover Sport SVR 5.0 V8 SC 405kW 550CV 5p.,112900,Gasolina,2018.0,33000,550.0,5,Automático,Azul,36,True,Málaga,62,803,8,6208,1,32,1,1,Azul,234,False,0
VOLKSWAGEN,Tiguan,VOLKSWAGEN Tiguan Sport 2.0 TDI 140kW 190CV 4Motion DSG 5p.,37900,Diésel,2019.0,18200,190.0,5,Automático,Gris / Plata (Gris Indy),25,True,Valencia,38,649,29,3829,0,45,1,1,Gris / Plata,412,False,0
NISSAN,QASHQAI,NISSAN QASHQAI DIGT 117 kW 160 CV E6D DCT NCONNECTA 5p.,25900,Gasolina,2020.0,8,160.0,5,Automático,Blanco (BLANCO SOLIDO ),18,True,Albacete,37,548,35,3735,1,1,1,1,Blanco,282,True,1
PEUGEOT,3008,PEUGEOT 3008 1.2 PURETECH 96KW 130CV ACTIVE SS 5p.,22490,Gasolina,2018.0,19000,130.0,5,Manual,Blanco,34,True,Madrid,29,613,38,2938,1,29,0,1,Blanco,282,False,0
LEXUS,NX,LEXUS NX 2.5 300h Business Navigation 2WD 5p.,24850,Híbrido,2017.0,82400,197.0,5,Automático,Gris / Plata (Gris),9,True,Madrid,54,715,15,5415,4,29,1,1,Gris / Plata,412,False,0
BMW,Serie 2 Gran Tourer,BMW Serie 2 Gran Tourer 218d 5p.,21990,Diésel,2016.0,62000,150.0,5,Automático,Gris / Plata (plomo),22,True,Cantabria,50,584,5,5005,0,9,1,1,Gris / Plata,412,False,0
MERCEDES-BENZ,Clase E,MERCEDES-BENZ Clase E Cabrio E 220 BlueTEC 2p.,27490,Diésel,2014.0,59643,170.0,2,Automático,Blanco,33,True,Málaga,56,661,27,5627,0,32,1,1,Blanco,282,False,0
LAND-ROVER,Range Rover Evoque,LAND-ROVER Range Rover Evoque 2.0L TD4 110kW 110kW 4x4 SE Auto. 5p.,28800,Diésel,2017.0,66288,150.0,5,Manual,Gris / Plata (Gris),11,True,Girona,62,722,3,6203,0,17,0,1,Gris / Plata,412,False,0
NISSAN,LEAF,NISSAN LEAF 40kWh Acenta 5p.,26400,Eléctrico,2020.0,9000,150.0,5,Automático,Blanco,26,True,Zaragoza,37,626,42,3742,6,49,1,1,Blanco,282,True,1
LAND-ROVER,Range Rover Sport,LAND-ROVER Range Rover Sport 3.0 SDV6 292cv HSE 5p.,29900,Diésel,2014.0,210000,292.0,5,Automático,Negro,12,True,Córdoba,62,803,8,6208,0,16,1,1,Negro,526,False,0
AUDI,A4,AUDI A4 Advanced 35 TFSI 110kW 150CV S tronic 4p.,22200,Gasolina,2019.0,49893,150.0,4,Automático,Negro (*BIL*),43,True,Valencia,49,525,9,4909,1,45,1,1,Negro,526,False,0
BMW,Serie 3,BMW Serie 3 318d Gran Turismo 5p.,33900,Diésel,2019.0,26781,150.0,5,Automático,A83 Glaciersilber (metalizado),18,True,Zaragoza,50,508,2,5002,0,49,1,1,A83 Glaciersilber,213,False,0
HONDA,Honda e,HONDA Honda e Advance Llantas 17 5p.,32900,Eléctrico,2020.0,0,154.0,5,Automático,Azul (BLANCO PERLADO),7,True,Madrid,30,737,14,3014,6,29,1,1,Azul,234,True,1
PEUGEOT,3008,PEUGEOT 3008 1.5L BlueHDi 96kW 130CV SS GT Line 5p.,22990,Diésel,2018.0,40865,130.0,5,Manual,Rojo,16,True,Barcelona,29,613,38,2938,0,7,0,1,Rojo,612,False,0
LAND-ROVER,Range Rover Velar,LAND-ROVER Range Rover Velar 3.0 D300 221kW 300CV SE 4WD Auto 5p.,71000,Diésel,2020.0,14453,300.0,5,Automático,FIRENZE RED,9,True,Madrid,62,827,9,6209,0,29,1,1,FIRENZE RED,374,False,0
BMW,X6,BMW X6 xDrive30d 5p.,38200,Diésel,2015.0,97452,258.0,5,Automático,Negro (met Pintura metalizada),32,True,Madrid,50,790,19,5019,0,29,1,1,Negro,526,False,0
AUDI,A3,AUDI A3 S line edition 2.0 TDI Sportback 5p.,23000,Diésel,2016.0,59000,150.0,5,Manual,Rojo,6,False,Madrid,49,542,10,4910,0,29,0,0,Rojo,612,False,0
BMW,Serie 4,BMW Serie 4 440i xDrive Gran Coupe 5p.,41999,Gasolina,2018.0,51800,326.0,5,Automático,Marrón,54,True,Alicante,50,731,14,5014,1,2,1,1,Marrón,505,False,0
MERCEDES-BENZ,Clase C,MERCEDES-BENZ Clase C C 220 d AMG Line 4p.,23490,Diésel,2015.0,63300,170.0,4,Automático,Blanco,31,True,Madrid,56,645,24,5624,0,29,1,1,Blanco,282,False,0
MERCEDES-BENZ,GLA,MERCEDES-BENZ GLA GLA 180 5p.,28900,Gasolina,2020.0,4700,122.0,5,Automático,Rojo,26,True,Jaén,56,792,33,5633,1,23,1,1,Rojo,612,True,1
SEAT,León,SEAT Leon 1.4 eHybrid DSG6 SS FR Go L 5p.,29900,Híbrido enchufable,2020.0,10,204.0,5,Manual,Gris (tela),33,True,Zaragoza,27,467,12,2712,5,49,0,1,Gris,410,True,1
MERCEDES-BENZ,Clase V,MERCEDES-BENZ Clase V 250 Bluetec Clase V Largo 4p.,34900,Diésel,2015.0,133000,190.0,4,Automático,Negro,42,True,Barcelona,56,794,34,5634,0,7,1,1,Negro,526,False,0
IVECO,Daily,IVECO Daily 35S 14H A8 V 3520LH2 12 M3,22550,Diésel,2020.0,1,136.0,4,Manual,Blanco,16,True,Barcelona,39,497,1,3901,0,7,0,1,Blanco,282,True,1
OPEL,Insignia,OPEL Insignia ST 1.6 CDTi 100kW Turbo D Innovation 5p.,23500,Diésel,2020.0,1,136.0,5,Manual,Gris / Plata,11,True,Burgos,23,443,21,2321,0,8,0,1,Gris / Plata,412,True,1
LAND-ROVER,Range Rover Evoque,LAND-ROVER Range Rover Evoque 2.0L TD4 Diesel 110kW 4x4 Pure Auto 5p.,26900,Diésel,2016.0,52147,150.0,5,Automático,Fuji White (sólido),46,True,Guipúzcoa,62,722,3,6203,0,20,1,1,Fuji White,377,False,0
KIA,Sportage,KIA Sportage 1.6 TGDi 130kW 177CV GT Line 4x4 5p.,22099,Gasolina,2017.0,55657,177.0,5,Manual,Negro,37,True,Sevilla,40,540,16,4016,1,39,0,1,Negro,526,False,0
MERCEDES-BENZ,GLA,MERCEDES-BENZ GLA MercedesAMG GLA 35 4MATIC 5p.,72000,Gasolina,2020.0,0,306.0,5,Automático,Negro,18,True,Barcelona,56,792,33,5633,1,7,1,1,Negro,526,True,1
KIA,e-Niro,KIA eNiro eNiro 100kW 136CV Drive 5p.,27900,Eléctrico,2020.0,8825,136.0,5,Automático,Blanco,6,True,Girona,40,738,28,4028,6,17,1,1,Blanco,282,True,1
NISSAN,QASHQAI,NISSAN QASHQAI DIGT 103 kW 140 CV E6D QLINE 5p.,24500,Gasolina,2020.0,1,140.0,5,Manual,Negro,32,True,Valencia,37,548,35,3735,1,45,0,1,Negro,526,True,1
BMW,X3,BMW X3 XDRIVE20D 5p.,41000,Diésel,2019.0,14838,190.0,5,Automático,Blanco,24,True,Málaga,50,662,11,5011,0,32,1,1,Blanco,282,False,0
ALFA ROMEO,Stelvio,ALFA ROMEO Stelvio 2.0 Gasolina 206kW 280CV TI Q4 5p.,44399,Gasolina,2020.0,4321,280.0,5,Automático,Azul,34,True,Girona,43,782,12,4312,1,17,1,1,Azul,234,True,1
BMW,Serie 4,BMW Serie 4 420d Gran Coupe 5p.,27490,Diésel,2015.0,71700,190.0,5,Automático,Negro,15,True,Pontevedra,50,731,14,5014,0,36,1,1,Negro,526,False,0
ABARTH,500,ABARTH 500 595 Competizione 1.4 16v TJet 132kW E6D 3p.,28300,Gasolina,2020.0,5,180.0,3,Manual,Rojo (Rojo Abarth),54,True,Ávila,44,416,3,4403,1,51,0,1,Rojo,612,True,1
MINI,Countryman,MINI Countryman Cooper S E ALL4 5p.,39100,Híbrido enchufable,2020.0,2500,224.0,5,Automático,C2M Island Blue (metalizada),10,True,Madrid,41,631,4,4104,5,29,1,1,C2M Island Blue,327,True,1
TOYOTA,GT86,TOYOTA GT86 GT86 2p.,29950,Gasolina,2020.0,1274,200.0,2,Manual,Blanco,24,True,A Coruña,33,698,28,3328,1,0,0,1,Blanco,282,True,1
OPEL,Insignia,OPEL Insignia GS Business Elegance 1.5D DVH 90kW AT8 5p.,27900,Diésel,2020.0,10,122.0,5,Automático,Azul,27,True,Valencia,23,443,21,2321,0,45,1,1,Azul,234,True,1
NISSAN,LEAF,NISSAN LEAF 40kWh Acenta 5p.,29800,Eléctrico,2020.0,0,150.0,5,Automático,Negro,7,True,Barcelona,37,626,42,3742,6,7,1,1,Negro,526,True,1
VOLKSWAGEN,Golf,VOLKSWAGEN Golf Style 1.5 eTSI 110kW 150CV DSG 5p.,27590,Gasolina,2020.0,6534,150.0,5,Automático,8E8E Plata RÃ©flex (metalizado),15,True,Madrid,38,471,17,3817,1,29,1,1,8E8E Plata RÃ©flex,176,True,1
RENAULT,Captur,RENAULT Captur Zen Blue dCi 85kW 115CV EDC 5p.,22500,Diésel,2020.0,5926,115.0,5,Automático,Gris / Plata,10,True,Asturias,19,513,36,1936,0,4,1,1,Gris / Plata,412,True,1
MERCEDES-BENZ,Clase GLE Coupé,MERCEDES-BENZ Clase GLE Coupe GLE 350 d 4MATIC 5p.,51900,Diésel,2016.0,47003,258.0,5,Automático,149U Blanco Polar (estÃ¡ndar),36,True,Madrid,56,830,42,5642,0,29,1,1,149U Blanco Polar,37,False,0
MINI,MINI,MINI MINI John Cooper Works 3p.,26999,Gasolina,2017.0,59000,231.0,3,Automático,Rojo (PERLADO),54,True,Almería,41,463,1,4101,1,3,1,1,Rojo,612,False,0
AUDI,Q3,AUDI Q3 1.4 TFSI 150cv S tronic Ambiente 5p.,21990,Gasolina,2014.0,82513,150.0,5,Automático,Gris / Plata (gris claro),52,True,Madrid,49,693,20,4920,1,29,1,1,Gris / Plata,412,False,0
BMW,Serie 7,BMW Serie 7 730d 4p.,58500,Diésel,2020.0,29000,265.0,4,Automático,Gris / Plata,20,True,Córdoba,50,744,16,5016,0,16,1,1,Gris / Plata,412,False,0
AUDI,A4,AUDI A4 Avant 2.0 TDI 150cv S line edition 5p.,21990,Diésel,2016.0,104387,150.0,5,Manual,Negro,17,True,Pontevedra,49,525,9,4909,0,36,0,1,Negro,526,False,0
MERCEDES-BENZ,Clase GLC,MERCEDES-BENZ Clase GLC GLC 220 d 4MATIC 5p.,30900,Diésel,2016.0,74000,170.0,5,Automático,Blanco,36,True,Madrid,56,795,35,5635,0,29,1,1,Blanco,282,False,0
BMW,X1,BMW X1 sDrive18d 5p.,23490,Diésel,2016.0,85500,150.0,5,Manual,Negro (Schwarz),31,True,Granada,50,637,8,5008,0,18,0,1,Negro,526,False,0
VOLVO,XC60,VOLVO XC60 2.0 D4 Summum 5p.,23900,Diésel,2016.0,82492,190.0,5,Manual,Gris / Plata,25,True,Sevilla,51,701,16,5116,0,39,0,1,Gris / Plata,412,False,0
BMW,X3,BMW X3 XDRIVE20D 5p.,41000,Diésel,2019.0,18632,190.0,5,Automático,Blanco,49,True,Barcelona,50,662,11,5011,0,7,1,1,Blanco,282,False,0
VOLKSWAGEN,Golf,VOLKSWAGEN Golf GTI 2.0 TSI 180kW 245CV DSG 5p.,43990,Gasolina,2020.0,1,245.0,5,Automático,Gris / Plata (Delfín Metalizado),9,True,Pontevedra,38,471,17,3817,1,36,1,1,Gris / Plata,412,True,1
SMART,fortwo,SMART fortwo 60kW81CV EQ coupe 3p.,28900,Eléctrico,2020.0,10,82.0,3,Automático,Beige (Gold Beige Metalizado),30,True,Barcelona,22,385,3,2203,6,7,1,1,Beige,278,True,1
SEAT,Alhambra,SEAT Alhambra 2.0 TDI 110kW Eco SS Style Travel Ed 5p.,29490,Diésel,2019.0,50,150.0,5,Manual,Rojo,20,True,Madrid,27,563,14,2714,0,29,0,1,Rojo,612,True,1
MERCEDES-BENZ,Clase V,MERCEDES-BENZ Clase V 220 d Clase V Largo 4p.,36500,Diésel,2018.0,35300,163.0,4,Automático,Marrón (Dolomita),26,True,Lleida,56,794,34,5634,0,27,1,1,Marrón,505,False,0
FIAT,Ducato,FIAT Ducato 35 L2H2 2.3 88kW E6dtemp Acristalado,25200,Diésel,2020.0,1,120.0,4,Manual,Blanco,21,True,Sevilla,18,582,31,1831,0,39,0,1,Blanco,282,True,1
BMW,Serie 3,BMW Serie 3 320d Auto. 4p.,39000,Diésel,2020.0,911,190.0,4,Automático,475 Saphirschwarz (metalizado),4,True,Barcelona,50,508,2,5002,0,7,1,1,475 Saphirschwarz,111,True,1
FORD,Focus,FORD Focus 2.0 EcoBoost 250 ST 5p.,23900,Gasolina,2015.0,49000,250.0,5,Manual,Negro,54,True,Pontevedra,24,384,18,2418,1,36,0,1,Negro,526,False,0
TOYOTA,Land Cruiser,TOYOTA Land Cruiser 2.8 D4D GX 3p.,38700,Diésel,2021.0,1,204.0,3,Manual,Negro (NEGRO SOLIDO / VNT),12,True,Madrid,33,668,25,3325,0,29,0,1,Negro,526,True,1
PORSCHE,Cayenne,PORSCHE Cayenne Diesel 5p.,44950,Diésel,2015.0,104256,262.0,5,Automático,Azul,17,True,Sevilla,67,797,5,6705,0,39,1,1,Azul,234,False,0
TESLA,Model 3,TESLA Model 3 Estandar Plus RWD 4p.,44600,Eléctrico,2019.0,27000,306.0,4,Automático,Blanco,12,True,Valencia,65,818,2,6502,6,45,1,1,Blanco,282,False,0
VOLKSWAGEN,Passat,VOLKSWAGEN Passat Sport 1.4 TSI ACT 110kW 150CV 4p.,21990,Gasolina,2017.0,29999,150.0,4,Manual,Gris / Plata,35,True,Madrid,38,475,18,3818,1,29,0,1,Gris / Plata,412,False,0
MERCEDES-BENZ,GLA,MERCEDES-BENZ GLA GLA 200 5p.,31600,Gasolina,2019.0,12374,156.0,5,Manual,Blanco (BLANCO ),35,True,Barcelona,56,792,33,5633,1,7,0,1,Blanco,282,False,0
ASTON MARTIN,Vantage,ASTON MARTIN Vantage 4.0 V8 3p.,152000,Gasolina,2020.0,9500,510.0,3,Automático,Gris / Plata,21,True,Murcia,69,866,5,6905,1,31,1,1,Gris / Plata,412,True,1
BMW,X2,BMW X2 sDrive18d 5p.,36900,Diésel,2020.0,4256,150.0,5,Automático,Negro (475 Saphirschwarz Metallic),32,True,Valencia,50,740,15,5015,0,45,1,1,Negro,526,True,1
VOLKSWAGEN,Golf,VOLKSWAGEN Golf GTI 2.0 TSI 169kW 230CV DSG 5p.,31900,Gasolina,2018.0,30000,230.0,5,Automático,Blanco (Blanco Oryx Efecto Nácar),34,True,Vizcaya,38,471,17,3817,1,47,1,1,Blanco,282,False,0
MERCEDES-BENZ,Clase C,MERCEDES-BENZ Clase C C 220 d Estate 5p.,42900,Diésel,2020.0,6,194.0,5,Manual,Gris / Plata (Gris selenita metalizado),16,True,Córdoba,56,645,24,5624,0,16,0,1,Gris / Plata,412,True,1
BMW,Serie 7,BMW Serie 7 730DA 4p.,59900,Diésel,2019.0,43320,265.0,4,Automático,Negro,10,True,Alicante,50,744,16,5016,0,2,1,1,Negro,526,False,0
FIAT,Ducato,FIAT Ducato 15 2.8JTD Chasis Cabina Paso Medio 2p.,23495,Diésel,2006.0,171000,127.0,2,Manual,Blanco,13,False,Córdoba,18,582,31,1831,0,16,0,0,Blanco,282,False,0
SKODA,Kamiq,SKODA Kamiq 1.0 TSI 81kW 110CV DSG Style 5p.,24900,Gasolina,2020.0,16,110.0,5,Automático,Azul,7,True,Navarra,34,628,12,3412,1,33,1,1,Azul,234,True,1
FORD,Puma,FORD Puma 1.0 EcoBoost 92kW STLine X MHEV 5p.,23990,Híbrido,2020.0,0,125.0,5,Manual,Rojo,10,True,Murcia,24,638,31,2431,4,31,0,1,Rojo,612,True,1
LAND-ROVER,Range Rover Velar,LAND-ROVER Range Rover Velar 2.0 P250 RDynamic S 4WD Auto 5p.,59900,Gasolina,2018.0,9484,250.0,5,Automático,Gris / Plata,9,True,Madrid,62,827,9,6209,1,29,1,1,Gris / Plata,412,True,1
BMW,Serie 5,BMW Serie 5 535dA xDrive 4p.,26500,Diésel,2013.0,165000,313.0,4,Automático,Negro,18,False,Barcelona,50,593,7,5007,0,7,1,0,Negro,526,False,0
BMW,Serie 2,BMW Serie 2 218dA Gran Coupe 4p.,38600,Diésel,2020.0,0,150.0,4,Automático,475 Saphirschwarz (metalizado),4,True,Cantabria,50,751,17,5017,0,9,1,1,475 Saphirschwarz,111,True,1
AUDI,S3,AUDI S3 2.0 TFSI quattro S tronic Sportback 5p.,43000,Gasolina,2016.0,70000,310.0,5,Automático,Azul,8,False,Madrid,49,647,13,4913,1,29,1,0,Azul,234,False,0
LAND-ROVER,Range Rover Velar,LAND-ROVER Range Rover Velar 2.0 Si4 184kW RDynamic S 4WD Auto 5p.,70900,Gasolina,2020.0,10000,250.0,5,Automático,Gris / Plata (Carpathian Grey),25,True,Madrid,62,827,9,6209,1,29,1,1,Gris / Plata,412,False,0
JAGUAR,E-Pace,JAGUAR EPace 2.0D 110kW RDynamic 5p.,29700,Diésel,2018.0,45521,150.0,5,Manual,Blanco,23,True,Pontevedra,57,786,9,5709,0,36,0,1,Blanco,282,False,0
MERCEDES-BENZ,Clase C,MERCEDES-BENZ Clase C C Coupe MercedesAMG C 43 4MATIC 2p.,48100,Gasolina,2017.0,62241,367.0,2,Automático,Blanco,14,True,Almería,56,645,24,5624,1,3,1,1,Blanco,282,False,0
NISSAN,QASHQAI,NISSAN QASHQAI dCi 85 kW 115 CV E6D TEKNA 5p.,23500,Diésel,2019.0,25247,115.0,5,Manual,Blanco,20,True,León,37,548,35,3735,0,26,0,1,Blanco,282,False,0
MERCEDES-BENZ,CLA,MERCEDES-BENZ CLA CLA 200 D DCT 4p.,34800,Diésel,2019.0,13442,150.0,4,Automático,149U Blanco Polar (sÃ³lido),31,True,Valencia,56,805,38,5638,0,45,1,1,149U Blanco Polar,37,False,0
PEUGEOT,3008,PEUGEOT 3008 1.2 PureTech 96KW SS Allure Pack 5p.,26990,Gasolina,2020.0,5600,130.0,5,Manual,Azul (CELEBES),11,True,Toledo,29,613,38,2938,1,44,0,1,Azul,234,True,1
VOLKSWAGEN,Touareg,VOLKSWAGEN Touareg R 3.0 V6 TSI 340kW Tip 4M 5p.,89900,Híbrido enchufable,2020.0,1,462.0,5,Automático,Blanco,8,True,Barcelona,38,630,27,3827,5,7,1,1,Blanco,282,True,1
SSANGYONG,Korando,SSANGYONG Korando G15T Urban 5p.,21990,Gasolina,2020.0,1,163.0,5,Manual,Blanco,14,True,Toledo,28,546,10,2810,1,44,0,1,Blanco,282,True,1
